label,text
1,"Seeker post: Suicide. think suicide every day. thinking past 2 years. always come conclusion I'm either afraid bear consequences certain still something give reap rewards.<>  Response post: know author Tom Robbins? recently wrote memoir. it, said Everything change completely moment. still best argument know suicide. still plenty life reap, guarantee it. going temporary, even long time, even seems like there's end sight. going ok."
0,"Seeker post: anyone notice change libido extended episodes depression?. depression, me, either lose sex drive altogether get extremely aroused nigh constantly. side effect depression? recommended indulge impulses lead high risk behavior?<>  Response post: odd one. felt drop sex drive depression worsens, sometimes really sad morning wood whatever. professional means, feel differs person person."
0,"Seeker post: don’t ability cry anymore. matter sad upset feel, feel urge cry physically cannot. want able cry let steam feelings bottle make even upset.<>  Response post: experienced smth similar last two years. went hospital depression crying lot almost everyday. therapy met first girlfriend then, cried time time arms. broke two years ago manage cry single time now. I'm sure it, guess heart heal within surface..."
0,"Seeker post: alone I'm depressed, depressed I'm alone?. long, remember anymore...<>  Response post: capacity love can't built isolation."
0,"Seeker post: need stop questioning.. keep questioning everything people think daily basis. want say I'm solitude I'm painfully alone. ask self reflective questions end feeling trapped, could; would jump new body try restart. distract long... EDIT: wish could told everything alright sometimes. Maybe would stop empty she'll person.<>  Response post: think care much?"
0,"Seeker post: im sad idea why. fuck this, fuck life, fuck everything<>  Response post: Something's right there. seek treatment?"
1,"Seeker post: Depression bitch. first day vacation I'm breaking bathroom. Seriously, fuck this. can't enjoy even one day life.<>  Response post: say totally place start last week went holiday. massive cry big old panic made worse beating it/being like HAPPY, HAPPY. ANGRY angry makes sad nasty cycle. Know allowed feel feel, okay go holiday feel like crap. hope things start feel bit better get relaxing in."
0,"Seeker post: people can't conceive killing conscious decision every day us. wish could wake happy<>  Response post: fairly normal life think killing daily basis. Nothing really engages anymore, long time. Maybe I've found something like. likey feel can't whatever reason pretend something somebody else fit in. incredibly cliqued know that's feel. know eventually kill really matter rather"
0,"Seeker post: Flopping social medias kinda depressing. 30 Instagram followers. get more?<>  Response post: depressing? let amount followers determine feel, especially extent. reflection worth successful life is. Even would get followers, would solve? would even know people are. also doubt illusion like could provide anyone actual happiness. Instagram pretty messed algorithm anyway, would personally even bother."
0,"Seeker post: need help seeking help. I've today managed try emailing samaritans even anonymous account. speak others problems? stop hiding? dont friends family would like share with.<>  Response post: went doctor told problems, got redirected therapist helped lot."
0,"Seeker post: Depressed. depressed hell, do?<>  Response post: Depends want do. rid it? get better handling it? come nowhere? while?"
0,Seeker post: feel jealous people still young depressed. still time turn around.. hand don't. me. loss hope terrible thing.<>  Response post: used think way age. hit 35... 36... 38... every time said fuck I'm halfway done bother. fall trap.
0,"Seeker post: Depressed. depressed hell, do?<>  Response post: Depends want do. rid it? get better handling it? come nowhere? while?"
0,"Seeker post: see red door want painted black.. want black<>  Response post: colors anymore, want turn black see girls walk dressed summer clothes turn head darkness goes..."
1,Seeker post: ... : \. sums up.<>  Response post: Elaborate friend. We're help.
1,"Seeker post: dishes today. huge feat, 5 days sitting around finally something clean house up.<>  Response post: Awesome! That's success book. :) managed call someone spoke actual human car yesterday, could set appointments need lol. Keep small things like that, helps feel like accomplished something especially start pile bit. Maybe eventually we'll productive right?"
0,"Seeker post: Halloween went one went nowhere. costume, parties, outing. get invited anywhere friends. even get trick treaters. stayed home alone. Woo.<>  Response post: too... one invited anything. one trick treater either! eating butterfinger minis. you?"
1,"Seeker post: know.. know anymore.<>  Response post: know feeling. want talk it, I'm here. Feel free message like."
1,Seeker post: Fuck Everything. god existed depression wouldn't.<>  Response post: Depression hell. feel ya.
0,"Seeker post: willingly refuse take care myself/willingly avoid bad habits count self-harm. Cause does, self harm.<>  Response post: Ya know funny, i've never cut, rarely drink, never drunk, smoke(anything), use prescribed meds. self harm kind disguised independent issues, like bad diet, lack exercise, poor hygiene, much time computer. guess want people worry,"
0,"Seeker post: thought paying escort conversation. good idea, even lie<>  Response post: Whaddup Holden! Also that's therapist for, dress sexy wont blow cry"
2,"Seeker post: hate sleepless nights. think shitty things life find way stop sober sleep. got desperate enough drink marsala nearly threw stomach pain. Oh well, hopefully sleep now.<>  Response post: I'm sorry feeling unwell. can't sleep either. I've couple nights unrest. hope better luck am. Also, stay strong. know hard long journey fact want stop start. Sleep well."
0,"Seeker post: see point friends. bore cause anxiety think them. yet, still feel lonely.. hate much. I'm shit person.<>  Response post: think relate saying. feel like big part depression loneliness. can't make friends. want friends even put there, can't say anything. like mouth taped shut. Makes uncomfortable leave. feel lonely, try put there... whole cycle starts again. I've tried sports clubs, extracurriculars. guess meant friends."
